"","beta","mu","v","",""
"thetaparm",0.382303128950298,0.257034010719508,0.572411091299728,1,0.000337002990119746
"thetaparm",0.31203744886443,0.170349076623097,0.795336110750213,1,0.000348339802372123
"thetaparm",0.352044646628201,0.21819926216267,0.699179260293022,1,0.000472903518207234
"thetaparm",0.398643764434382,0.271464525954798,0.547456247266382,1,0.00032736511110865
"thetaparm",0.491217654198408,0.380848838482052,0.0507725405041128,1,0.000387668345415197
"thetaparm",0.432915474520996,0.310960973612964,0.417746458435431,0,5.49981902783075e-06
"thetaparm",0.421804198529571,0.301645942265168,0.419532561674714,1,0.000546865893257413
"thetaparm",0.512897707987577,0.401520664105192,0.0115503885317594,0,0.000382946945925045
"thetaparm",0.27229580655694,0.12768177036196,0.85468370676972,1,8.53809425198117e-05
"thetaparm",0.402400176972151,0.275069105904549,0.552273808978498,1,0.000388260054374971
"thetaparm",0.471818019635975,0.358797648455948,0.182720036711544,1,1.94110164702735e-05
"thetaparm",0.51561975502409,0.400967824039981,0.0348137265536934,1,0.000267018276387379
"thetaparm",0.34433488920331,0.209235694725066,0.707943500252441,1,0.000524610293257025
"thetaparm",0.433804406085983,0.316381442826241,0.373586635570973,1,0.000263934595661326
"thetaparm",0.487597556319088,0.372700499370694,0.171450458467007,0,0.00054279697972523
"thetaparm",0.436666257679462,0.314362200908363,0.425280914176255,1,0.000622278888058447
"thetaparm",0.430355042219162,0.305812264792621,0.457905593095347,1,0.000353960741688766
"thetaparm",0.440167733468115,0.320887938141823,0.362530960002914,0,0.000245362871824778
"thetaparm",0.359059065580368,0.226475848816335,0.68108873651363,1,0.000598575191567211
"thetaparm",0.408372418489307,0.282125178026035,0.511458785971627,1,0.00058034181590013
"thetaparm",0.456584738334641,0.339536912040785,0.302121536806226,0,0.000428000386031684
"thetaparm",0.479159743990749,0.364837536821142,0.158913105493411,0,0.000500729044928774
"thetaparm",0.486362019786611,0.370991254458204,0.147783507127315,0,0.000531471217493928
"thetaparm",0.49316139286384,0.380370473489165,0.106161432107911,0,0.00020701397140991
"thetaparm",0.301869415678084,0.158557765884325,0.809215784771368,1,0.000391930727759861
"thetaparm",0.360941091319546,0.228029321180657,0.664447837509215,1,0.000563523778686164
"thetaparm",0.515645754057914,0.402641747845337,0.00541336089372635,1,0.000251752477780115
"thetaparm",0.253217608202249,0.0988897946663201,0.894637160236016,0,0.000141136109943873
"thetaparm",0.477094396948814,0.3637718425598,0.16185515653342,1,0.000175882424013802
"thetaparm",0.479039733298123,0.367056174902245,0.140346269821748,1,3.32787657965246e-05
"thetaparm",0.3128856648691,0.175705704372376,0.77737571997568,1,0.000200751034239232
"thetaparm",0.273905901471153,0.121623121201992,0.870905201416463,1,0.000434884923794135
"thetaparm",0.495338972192258,0.38293169438839,0.0758403956424445,0,0.000227797893040921
"thetaparm",0.475505593698472,0.359308251179755,0.20298694842495,0,0.000409253690422315
"thetaparm",0.341214454267174,0.208628179039806,0.701296737417579,0,0.000563101601432872
"thetaparm",0.340566334314644,0.210432497784495,0.689460284076631,1,0.000633064652715554
"thetaparm",0.468949307920411,0.355536221526563,0.203098407480866,1,0.000153434831132906
"thetaparm",0.512222314719111,0.39869272429496,0.0462324430700392,1,0.000217389862027847
"thetaparm",0.430780131369829,0.309448335086927,0.415544169722125,0,0.000107685042011481
"thetaparm",0.503478086320683,0.391989186638966,0.0162834976799786,0,0.000524676739763173
"thetaparm",0.496388366445899,0.382129937876016,0.0937381968833506,0,0.000498083161403762
"thetaparm",0.453963776584715,0.332396101206541,0.358057470759377,1,0.000217897654682945
"thetaparm",0.248126432299614,0.0974525969941169,0.894889773102477,1,0.000412445289133142
"thetaparm",0.440346708754078,0.318716143956408,0.385035132989287,1,0.000352351390245267
"thetaparm",0.506834743544459,0.390663324622437,0.0978052052669227,1,0.000146257224337025
"thetaparm",0.309711170149967,0.168700396548957,0.792851775418967,0,9.42370964949237e-05
"thetaparm",0.274291948415339,0.122565436176956,0.86974905943498,1,0.000497860234674543
"thetaparm",0.221304978244007,0.0561723723076284,0.935549032175913,0,9.51839253700293e-07
"thetaparm",0.360097162192687,0.228663435904309,0.667309847893193,0,0.000154073571508265
"thetaparm",0.427385003538802,0.305147831793875,0.435547727160156,0,3.96587367572296e-05
"thetaparm",0.511312740389258,0.396104514366016,0.0750190156977624,1,0.000120644423853573
"thetaparm",0.389703327557072,0.26250972179696,0.567276323912665,0,0.000427301813781197
"thetaparm",0.376228893641382,0.245943811256438,0.616153360810131,1,0.000611745255897588
"thetaparm",0.425787889165804,0.306128428550437,0.428417593473569,1,0.000583658883534618
"thetaparm",0.431844543199986,0.310291155008599,0.412552741123363,0,0.000200437226490331
"thetaparm",0.365788797615096,0.235544046387076,0.638333190232515,0,0.000627628378028142
"thetaparm",0.323606801917776,0.184007826494053,0.768505145097151,1,9.96533261630704e-05
"thetaparm",0.507482117507607,0.391619460424408,0.113194901729003,1,0.000496701001599546
"thetaparm",0.268950826022774,0.117560197366402,0.869603475322947,1,0.000569472307346518
"thetaparm",0.39769942080602,0.271237500710413,0.546950485790148,0,0.000165645109168024
"thetaparm",0.290023277746513,0.143597190733999,0.839175363071263,1,0.000433639502849945
"thetaparm",0.415564372902736,0.290449280058965,0.498118889983743,1,0.000179719788215221
"thetaparm",0.437487629475072,0.313768428051844,0.425899529829621,1,0.000137239911818826
"thetaparm",0.46605792734772,0.351750129368156,0.214600071310997,1,0.000229708963279771
"thetaparm",0.487973596900702,0.373510334873572,0.135575429303572,0,0.000299263304459257
