"","time","S","I","R","C","V6"
"129",247,0.365366794879437,0.00739892114431059,0.627234283976253,0.634533205120564,0.231049060186648
"130",248,0.364752341839834,0.00717179484240112,0.628075863317765,0.635147658160167,0.231049060186648
"1311",249,0.364157778570863,0.00695066990077709,0.62889155152836,0.635742221429138,0.231049060186648
"132",250,0.36358251088971,0.00673545256970805,0.629682036540582,0.636317489110291,0.231049060186648
"133",251,0.363025958900049,0.0065260458448101,0.630447995255141,0.636874041099952,0.231049060186648
"134",252,0.362487556902409,0.0063223498992365,0.631190093198354,0.637412443097591,0.231049060186648
"135",253,0.361966753283908,0.00612426249502093,0.631908984221071,0.637933246716093,0.231049060186648
"136",254,0.361463010388259,0.00593167936917645,0.632605310242565,0.638436989611742,0.231049060186648
"137",255,0.360975804367859,0.00574449459444689,0.633279701037694,0.638924195632142,0.231049060186648
"138",256,0.360504625019987,0.00556260091571159,0.633932774064301,0.639395374980014,0.231049060186648
"139",257,0.360048975608876,0.00538589006301437,0.63456513432811,0.639851024391125,0.231049060186648
"140",258,0.359608372675309,0.00521425304220433,0.635177374282486,0.640291627324692,0.231049060186648
"1411",259,0.35918234583529,0.00504758040417837,0.635770073760532,0.640717654164711,0.231049060186648
"142",260,0.3587704375692,0.00488576249371261,0.636343799937088,0.641129562430801,0.231049060186648
"143",261,0.358372203002783,0.00472868967886057,0.636899107318356,0.641527796997217,0.231049060186648
"144",262,0.357987209681169,0.00457625256188393,0.637436537756948,0.641912790318832,0.231049060186648
"145",263,0.357615037337063,0.00442834217266414,0.637956620490273,0.642284962662938,0.231049060186648
"146",264,0.357255277654165,0.00428485014552371,0.638459872200312,0.642644722345836,0.231049060186648
"147",265,0.356907534026741,0.00414566888036276,0.638946797092897,0.64299246597326,0.231049060186648
"148",266,0.356571421316263,0.004010691688992,0.639417886994745,0.643328578683738,0.231049060186648
"149",267,0.356246565605899,0.00387981292751576,0.639873621466585,0.643653434394102,0.231049060186648
"150",268,0.355932603953601,0.00375292811559127,0.640314467930808,0.6439673960464,0.231049060186648
"1511",269,0.355629184144461,0.00362993404336045,0.640740881812179,0.64427081585554,0.231049060186648
"152",270,0.355335964442956,0.00351072886682082,0.641153306690223,0.644564035557045,0.231049060186648
"153",271,0.355052613345624,0.0033952121923715,0.641552174462005,0.644847386654377,0.231049060186648
"154",272,0.354778809334688,0.00328328515123939,0.641937905514073,0.645121190665313,0.231049060186648
"155",273,0.354514240633082,0.00317485046446012,0.642310908902458,0.645385759366919,0.231049060186648
"156",274,0.354258604961281,0.00306981249905734,0.642671582539662,0.64564139503872,0.231049060186648
"157",275,0.354011609296307,0.00296807731603391,0.643020313387659,0.645888390703694,0.231049060186648
"158",276,0.353772969633251,0.00286955271075849,0.643357477655991,0.646127030366751,0.231049060186648
"159",277,0.353542410749574,0.00277414824630184,0.643683441004125,0.646357589250428,0.231049060186648
"160",278,0.35331966598005,0.00268177527944844,0.643998558740502,0.646580334019951,0.231049060186648
"1611",279,0.353104476965932,0.00259234698391736,0.644303176050151,0.646795523034069,0.231049060186648
"162",280,0.352896593445638,0.00250577836355645,0.644597628190805,0.647003406554363,0.231049060186648
"163",281,0.352695773035704,0.00242198626210523,0.644882240702191,0.647204226964297,0.231049060186648
"164",282,0.352501781004689,0.00234088936963451,0.645157329625677,0.647398218995312,0.231049060186648
"165",283,0.352314390060277,0.00226240822343104,0.645423201716292,0.647585609939724,0.231049060186648
"166",284,0.352133380137639,0.00218646520506131,0.6456801546573,0.647766619862362,0.231049060186648
"167",285,0.351958538193838,0.00211298453419979,0.645928477271962,0.647941461806163,0.231049060186648
"168",286,0.351789658011796,0.00204189225890665,0.646168449729297,0.648110341988205,0.231049060186648
"169",287,0.351626539993948,0.00197311624301034,0.646400343763042,0.648273460006053,0.231049060186648
"170",288,0.351468990971158,0.00190658615087465,0.646624422877967,0.648431009028843,0.231049060186648
"1711",289,0.351316824013715,0.00184223342976486,0.64684094255652,0.648583175986286,0.231049060186648
"172",290,0.351169858246261,0.00177999129006993,0.647050150463669,0.64873014175374,0.231049060186648
"173",291,0.351027918667037,0.00171979468361481,0.647252286649348,0.648872081332964,0.231049060186648
"174",292,0.350890835971414,0.00166158028027959,0.647447583748307,0.649009164028587,0.231049060186648
